aid,anno,posizione,corrispondente,n_autori,wid
5075681290,2022,last,False,3,W4284681864
5075691677,2020,middle,True,9,W3024368629
5075696701,2020,last,False,3,W3116423158
5075698724,2022,middle,False,3,W4285157756
5075702573,2022,last,False,5,W4312237773
5075720299,2022,last,False,5,W4328028774
5075722001,2020,last,False,4,W3114046961
5075722115,2022,last,False,2,W4297685771
5075733431,2022,middle,False,5,W4283699647
5075755166,2022,last,True,4,W4310230601
5075756237,2021,last,False,3,W3130491114
5075758670,2020,middle,False,5,W3103866689
5075765823,2021,first,False,5,W3204999449
5075781493,2022,middle,False,7,W4282925187
5075784295,2022,first,False,3,W4319430924
5075790720,2022,middle,False,8,W4385573045
5075796989,2020,last,False,3,W3117019976
5075806425,2022,last,False,5,W4283217358
5075806509,2022,last,False,2,W4385572700
5075808348,2022,middle,False,4,W4385573131
5075808869,2021,middle,False,6,W3133895083
5075825791,2019,middle,False,12,W2941666437
5075826891,2021,first,False,2,W3199045806
5075830877,2019,middle,False,8,W3016357493
5075841450,2020,first,True,1,W2997116601
5075849118,2022,last,True,3,W4311268142
5075852451,2020,middle,False,4,W4390912422
5075876145,2022,last,False,2,W4220906824
5075894318,2021,last,False,6,W3206851169
5075900594,2022,last,False,5,W4312870949
5075903779,2022,middle,False,3,W4293057059
5075906727,2019,middle,False,5,W2991208183
5075920466,2022,middle,False,10,W4285279512
5075935325,2022,middle,False,4,W4225326921
5075936732,2020,last,False,3,W3126277094
5075937808,2021,middle,False,5,W3176890131
5075939769,2021,middle,False,11,W3161489373
5075945110,2020,middle,False,4,W3101788467
5075947154,2022,middle,False,4,W4313180316
5075948725,2020,middle,False,6,W3132699381
5075955258,2022,last,False,7,W4312886719
5075955866,2022,middle,False,4,W4287888120
5075964389,2020,last,True,5,W3090306696
5075978538,2021,last,False,2,W4200133939
5075985115,2020,first,False,5,W3081738998
5075992503,2022,middle,False,4,W4311922112
5075992947,2022,middle,False,6,W4312253630
5075996598,2019,first,False,4,W2970081744
5076002285,2022,middle,False,9,W4312656272
5076002956,2020,middle,False,3,W3115334716
5076012918,2021,middle,False,5,W3131852756
5076014464,2021,last,False,4,W3164693331
5076014872,2019,last,False,3,W2999099260
5076026636,2021,middle,False,7,W3152700969
5076031002,2021,last,False,2,W3155114168
5076032146,2022,middle,False,3,W4312558560
5076040193,2021,middle,False,6,W4213059241
5076043215,2020,last,False,4,W3114968970
5076052920,2021,middle,False,5,W3171446839
5076055067,2022,last,False,6,W4360764289
5076058129,2019,middle,False,12,W2947903144
5076059022,2021,middle,False,4,W3174820758
5076065873,2019,last,False,3,W3008327298
5076075666,2022,middle,False,3,W4226422867
5076086712,2022,middle,False,8,W4403878294
5076094010,2020,last,False,3,W3105069964
5076116273,2021,first,True,6,W3202655240
5076117344,2019,middle,False,5,W2984698993
5076120553,2021,middle,False,6,W4200514525
5076126160,2022,first,True,3,W4212929379
5076126999,2021,first,False,5,W3215241401
5076127071,2021,middle,False,6,W3175404808
5076129001,2022,middle,False,10,W4366310523
5076129409,2020,first,True,1,W3204678632
5076130415,2021,middle,False,5,W3139485732
5076145971,2021,last,False,2,W4224113206
5076153045,2022,middle,True,7,W4304197316
5076160231,2021,middle,False,3,W3125526397
5076160843,2021,middle,False,5,W4200372776
5076174923,2021,last,True,3,W4220891150
5076183025,2019,middle,False,4,W2985808369
5076188730,2021,last,False,3,W3197514838
5076202462,2022,last,False,6,W4285030403
5076203419,2019,last,False,5,W3013805123
5076204770,2021,middle,False,5,W3198936926
5076244567,2019,first,False,4,W2949231165
5076249543,2020,middle,False,6,W3099728037
5076250439,2019,middle,False,3,W2970986790
5076253304,2022,middle,False,5,W4214492518
5076259390,2022,last,False,6,W3207149528
5076259905,2022,last,False,2,W4225814374
5076265623,2020,last,False,2,W3105932574
5076270627,2020,middle,False,5,W3116159721
5076273885,2022,last,False,5,W4290086640
5076274329,2022,middle,False,5,W4288950918
5076283101,2021,last,True,7,W4200395878
5076287012,2022,middle,False,4,W4225572756
5076300958,2022,middle,False,7,W4221156340
5076336139,2022,middle,False,3,W3185141858
5076337726,2021,last,False,4,W3203312998
5076346273,2019,last,False,5,W3125615400
5076349830,2022,middle,False,7,W4293246009
5076361280,2022,middle,False,5,W4281487468
5076371700,2022,middle,False,3,W4312288006
5076372893,2020,first,False,4,W3026111682
5076378305,2022,middle,False,6,W4312228356
5076382765,2021,middle,False,8,W3184397423
5076384273,2022,middle,False,7,W4284975662
5076409146,2021,last,False,4,W3184484104
5076423724,2020,first,False,11,W3034503922
5076444077,2022,last,False,5,W4226098472
5076449752,2022,last,False,2,W4283821415
5076453110,2022,middle,False,6,W4213063565
5076453358,2022,last,False,4,W4283801188
5076467238,2021,middle,False,8,W3212606841
5076474156,2020,first,False,9,W3101767999
5076475097,2021,middle,False,6,W3213534368
5076479697,2022,last,False,3,W4225760239
5076517386,2022,last,False,6,W4294326309
5076524479,2021,last,False,3,W3172397280
5076542619,2022,middle,False,3,W4286256866
5076554923,2021,first,False,3,W3176589722
5076555423,2021,last,False,7,W3175316843
5076562643,2022,first,True,2,W4281778627
5076564877,2020,middle,False,5,W3118205297
5076565994,2021,middle,False,5,W3195374612
5076568855,2021,middle,False,6,W4205989901
5076574254,2022,first,False,6,W4317382087
5076576641,2020,middle,False,5,W3033777149
5076579785,2022,middle,False,6,W4308236201
5076593865,2020,last,False,5,W3035052826
5076598260,2019,middle,False,4,W2995439439
5076599775,2022,middle,False,5,W4328005907
5076605476,2022,middle,False,5,W4298087250
5076609933,2020,first,False,5,W3103866689
5076610826,2019,last,True,2,W2987831083
5076610873,2019,middle,False,7,W2993961432
5076633467,2022,last,False,2,W4296558946
5076633756,2021,middle,False,25,W3204256746
5076635608,2019,last,False,4,W2971173235
5076646445,2021,first,False,6,W3215918380
5076654908,2020,middle,False,6,W3118146946
5076656061,2020,middle,False,4,W3092173171
5076656655,2021,middle,False,6,W3203177300
5076657548,2022,middle,False,6,W4296177022
5076659352,2020,middle,False,5,W3041134523
5076664509,2021,last,False,3,W3137437996
5076665413,2021,middle,False,5,W4206687743
5076667950,2019,middle,False,3,W2985033342
5076669165,2021,middle,False,4,W3185921853
5076701832,2021,middle,False,5,W3213496406
5076702280,2022,middle,False,8,W4281993476
5076711710,2022,middle,False,5,W4287887154
5076723837,2021,middle,False,6,W3212697851
5076778841,2020,last,False,7,W3119781137
5076793943,2021,last,True,3,W3045958725
5076794753,2022,middle,False,5,W4285271805
5076801334,2020,last,False,4,W3101458441
5076804411,2021,middle,False,5,W3201987110
5076812698,2022,middle,False,7,W4285242045
5076840318,2020,middle,False,3,W3097748063
5076850408,2022,middle,False,5,W4312521437
5076852435,2020,middle,False,4,W3102183509
5076865166,2020,middle,False,5,W3089969421
5076868018,2021,middle,False,4,W3171666028
5076870712,2022,middle,False,7,W4292197005
5076873402,2022,middle,False,5,W4320024337
5076876024,2020,middle,False,3,W3097013020
5076876084,2019,last,False,2,W2940718221
5076882227,2021,first,False,23,W3190761184
5076900864,2019,middle,False,6,W2970169521
5076902652,2022,middle,False,6,W4285030403
5076904467,2019,middle,False,3,W2951434086
5076908482,2019,middle,False,4,W3008703798
5076909486,2021,middle,False,8,W3176641036
5076911583,2022,last,False,2,W4296339429
5076917278,2019,last,True,7,W2911489562
5076924374,2022,last,True,6,W4282924213
5076935629,2019,middle,False,15,W2970279348
5076946581,2022,first,False,2,W4281626039
5076968229,2022,middle,False,7,W4225673889
5076970918,2021,middle,False,5,W3173718765
5076976404,2022,middle,False,10,W4304689276
5076983719,2021,middle,False,3,W3194005300
5076991978,2021,middle,False,7,W3184877295
5076994242,2022,last,False,7,W4285213468
5076999947,2022,middle,False,4,W4303628775
5077002072,2019,last,False,5,W3004302692
5077010254,2022,first,False,6,W4213224833
5077016111,2021,middle,False,3,W3202827312
5077041853,2022,last,False,5,W4292827667
5077045386,2022,middle,False,5,W4294631187
5077046519,2019,middle,False,5,W3125615400
5077046779,2022,first,False,5,W4280580200
5077049103,2022,middle,False,4,W4295700961
5077063699,2019,last,False,5,W2970482069
5077079119,2022,middle,False,3,W4285199989
5077080413,2022,last,False,7,W4225370003
5077095301,2021,middle,False,8,W3172583326
5077095316,2020,first,True,5,W3036422752
5077099058,2020,middle,False,5,W3110623878
5077105641,2022,middle,False,9,W4285803722
5077109703,2022,last,False,4,W4229450800
5077110011,2022,first,False,4,W4361020038
5077115606,2022,last,False,3,W4287887951
5077116003,2021,middle,False,5,W3178755335
5077134715,2020,last,True,13,W3016028808
5077143179,2022,first,False,5,W4293239072
5077144125,2022,middle,False,5,W4295857812
5077156448,2020,middle,False,3,W3094847307
5077167825,2022,middle,False,3,W4294975751
5077188936,2020,middle,False,6,W3114688549
5077212321,2022,last,False,3,W4320024236
5077224755,2021,first,False,7,W3175444644
5077231313,2021,last,True,7,W3151929433
5077234015,2020,last,False,3,W3108702526
5077247065,2020,middle,False,6,W3036566622
5077257331,2019,middle,False,4,W2916113431
5077258552,2022,last,False,5,W4312758384
5077258803,2021,last,False,3,W3209442916
5077260444,2022,middle,False,4,W4312931084
5077261644,2022,middle,True,8,W3201849546
5077266611,2021,last,False,3,W3174956803
5077267552,2020,last,False,4,W3097474155
5077269072,2020,middle,False,6,W3099577420
5077273985,2020,middle,False,6,W3034624105
5077285164,2019,last,False,4,W2951216772
5077286440,2019,middle,False,6,W2970799419
5077295057,2020,last,False,6,W3134309290
5077296574,2020,first,False,3,W3116191565
5077299140,2022,last,False,3,W4287890490
5077310477,2021,last,False,4,W3177201695
5077316017,2022,middle,False,7,W4226396484
5077318302,2020,middle,False,6,W3111488881
5077322091,2020,middle,False,14,W3010140913
5077348778,2022,middle,False,7,W4285207898
5077348938,2020,middle,False,6,W3100133897
5077349056,2020,last,False,3,W3087780320
5077362985,2020,middle,False,6,W3126910220
5077365712,2019,middle,False,3,W2970785188
5077369098,2022,last,False,6,W4311769714
5077369376,2021,first,False,5,W4206252036
5077378114,2022,last,True,5,W4283777628
5077379080,2020,middle,False,4,W3093198074
5077387853,2022,last,False,3,W4366674457
5077401426,2021,last,False,13,W3162347631
5077406767,2021,middle,False,5,W3168552854
5077410877,2020,middle,False,6,W3090593301
5077419846,2020,last,True,5,W3116159721
5077428554,2022,middle,False,18,W4234577219
5077430497,2022,middle,False,7,W4210738256
5077439627,2020,last,False,3,W3043081418
5077450332,2021,middle,False,3,W3197942009
5077455505,2022,middle,False,5,W4294238315
5077460655,2021,middle,False,4,W3006597595
5077461380,2022,last,False,5,W4229370300
5077461682,2022,middle,False,3,W4294892150
5077468662,2020,first,False,3,W3115653677
5077472202,2022,first,False,3,W4293220829
5077478338,2022,last,True,3,W4206081398
5077484271,2020,last,False,3,W3090751054
5077485006,2022,last,False,6,W4221161778
5077509916,2019,middle,False,5,W2994071599
5077528633,2022,first,True,6,W4213457947
5077532535,2019,middle,False,5,W2970303069
5077539496,2022,last,False,6,W4385573349
5077543853,2022,middle,False,7,W4281479341
5077547406,2021,last,False,3,W3174501163
5077557759,2022,middle,True,4,W4285735580
5077569089,2020,last,False,3,W3119308520
5077570482,2019,middle,False,9,W2961575557
5077575024,2021,last,False,6,W3184230151
5077603718,2022,last,False,6,W4309223340
5077610457,2021,last,False,4,W3172352865
5077610917,2020,last,False,3,W3090988182
5077615805,2021,last,False,3,W3142064846
5077619272,2022,last,True,4,W4306857309
5077621150,2022,middle,False,7,W4226400527
5077626501,2022,middle,False,10,W4287887652
5077627355,2022,last,False,4,W3200795054
5077633483,2021,middle,False,7,W3167450463
5077641909,2020,middle,False,6,W3117737817
5077658936,2020,middle,False,5,W3113547433
5077663332,2021,middle,False,4,W3093721400
5077664809,2022,last,False,4,W4281753922
5077670675,2022,middle,False,4,W4205172550
5077671600,2021,first,False,5,W3208449471
5077681143,2020,middle,False,4,W3091322135
5077687075,2022,last,False,6,W4312685580
5077700312,2022,middle,True,14,W4306353220
5077707500,2022,middle,False,5,W4308919251
5077709014,2022,middle,False,5,W4296306361
5077725442,2021,middle,False,4,W3183866186
5077726785,2019,middle,False,5,W2939380783
5077738658,2021,first,False,3,W3186529872
5077746237,2019,middle,False,15,W2970279348
5077757629,2022,middle,False,4,W4385573397
5077760743,2022,last,False,2,W4286811077
5077762937,2020,middle,False,6,W3119106255
5077770842,2021,middle,False,5,W3175338534
5077783053,2021,middle,False,6,W3216561679
5077783791,2020,last,False,4,W3105926814
5077785918,2022,last,False,5,W4287889356
5077789334,2022,middle,False,6,W4308236201
5077815350,2022,middle,False,12,W4306646496
5077826217,2019,middle,False,3,W2981808500
5077832834,2020,last,False,6,W3098358988
5077846188,2021,middle,False,7,W4200337351
5077847474,2021,last,False,6,W3193034122
5077854459,2022,last,False,5,W4361733549
5077864708,2022,middle,False,5,W4281567778
5077878259,2020,last,False,2,W3111687273
5077880633,2022,last,False,4,W4283016277
5077882811,2020,middle,False,7,W2997124358
5077886604,2022,last,True,7,W4295064620
5077892744,2022,middle,True,8,W4280594315
5077896259,2021,last,False,2,W3208821873
5077902436,2022,middle,False,4,W4320057792
5077930700,2021,middle,False,23,W3190761184
5077946476,2022,middle,False,5,W4226098472
5077947499,2022,middle,False,5,W4312575895
5077947736,2022,middle,False,5,W4286751634
5077949115,2022,middle,False,7,W4306178485
5077958415,2022,first,False,3,W4292488281
5077965872,2022,middle,False,8,W4285176735
5077976343,2019,last,False,2,W2970868452
5077978504,2022,middle,False,3,W4289655848
5077989255,2021,middle,False,5,W3214193176
5077991621,2022,middle,False,4,W4224981226
5077992579,2022,first,True,5,W4307441899
5077994189,2019,first,True,2,W2951846787
5077996394,2020,last,False,2,W3163543516
5078007252,2020,last,False,3,W2997448699
5078026787,2021,middle,False,17,W4200213155
5078029945,2022,middle,False,7,W4313117614
5078049762,2022,middle,False,3,W4308424096
5078051602,2021,first,True,3,W3196347491
5078051957,2022,last,False,2,W4312863132
5078053131,2021,middle,False,6,W3122203712
5078053186,2022,middle,False,15,W4385574358
5078060919,2020,last,False,3,W3045889512
5078075278,2021,middle,False,7,W3152700969
5078087571,2022,last,False,2,W4285815371
5078089403,2022,middle,False,7,W4313420964
5078092645,2021,first,False,8,W4229452760
5078094295,2020,last,False,3,W3045703328
5078102229,2021,last,False,3,W3200681734
5078108605,2020,last,False,3,W3023186271
5078116487,2022,last,False,3,W4213256221
5078128277,2022,middle,False,6,W4289827868
5078132977,2020,last,False,4,W3015173574
5078136113,2021,last,False,3,W3135108781
5078141810,2020,last,False,7,W2998476971
5078146127,2021,middle,False,7,W4225512842
5078160632,2019,middle,False,5,W2970808735
5078162380,2020,middle,False,6,W3034623328
5078167885,2022,middle,False,4,W4285208819
5078170731,2022,last,False,2,W4365800448
5078170935,2021,middle,False,4,W3180733313
5078173428,2022,last,False,3,W4285102191
5078188438,2022,middle,False,4,W4226412672
5078193661,2022,first,False,2,W4385572956
5078205785,2022,last,False,7,W3201927751
5078210579,2019,middle,False,3,W2989667971
5078219471,2022,middle,False,5,W4287887252
5078223816,2021,last,True,4,W3201291817
5078232784,2020,middle,False,9,W3097588535
5078234452,2021,middle,False,5,W3155053993
5078234650,2021,first,False,2,W3163553943
5078239319,2021,middle,False,4,W3034368386
5078242198,2020,middle,False,4,W3115920274
5078254809,2019,last,True,3,W2972599464
5078262826,2020,last,False,4,W3014765019
5078263052,2020,middle,False,9,W3035153870
5078271197,2022,first,False,8,W4311524705
5078294323,2022,middle,False,5,W4311008766
5078302445,2022,middle,False,6,W4292223319
5078330211,2021,last,False,6,W3161048756
5078332129,2021,last,True,3,W3124640783
5078339613,2020,last,False,2,W3116387889
5078340301,2022,middle,True,6,W4311197621
5078351384,2021,first,False,6,W4205403018
5078354590,2021,last,False,4,W3212205709
5078362082,2019,first,False,5,W2970872015
5078370106,2021,first,False,5,W3207610752
5078390032,2020,last,False,2,W3098396250
5078391768,2022,last,False,6,W4292869146
5078394535,2020,last,False,6,W3098724294
5078406349,2022,last,False,3,W4319586585
5078412860,2022,middle,False,4,W4281665783
5078420686,2020,middle,False,6,W3095711142
5078430550,2022,last,False,3,W4288871177
5078442427,2022,middle,False,4,W4221152141
5078445362,2022,middle,False,5,W4229082241
5078449028,2022,first,False,6,W4225004043
5078475872,2021,middle,False,4,W3161021427
5078484174,2022,middle,False,6,W4285030403
5078495751,2022,middle,False,5,W4283327373
5078496897,2022,last,False,4,W4313007547
5078511386,2022,middle,False,5,W4385573832
5078512276,2022,middle,False,5,W4312102781
5078512486,2020,middle,False,6,W3034795928
5078514616,2022,last,False,6,W4308599814
5078515561,2022,middle,False,6,W4308390527
5078524542,2020,last,False,2,W3129905227
5078530959,2019,last,False,3,W2953287808
5078536980,2020,last,False,3,W3134691252
5078541115,2020,middle,False,5,W3106388706
5078555166,2021,middle,False,9,W3204150987
5078567927,2022,middle,False,6,W4293812347
5078571347,2019,middle,False,5,W2962895967
5078574617,2022,middle,False,11,W4221021785
5078592584,2022,middle,False,3,W3196706143
5078599820,2020,middle,False,5,W3102260352
5078621336,2022,middle,False,7,W4386339084
5078653333,2021,last,False,5,W4226163610
5078661113,2022,middle,False,7,W4385574252
5078668864,2021,first,False,5,W4206261140
5078696090,2022,middle,False,5,W4385573458
5078700724,2021,middle,False,12,W3137689960
5078716867,2020,middle,False,5,W3037678457
5078720265,2022,middle,False,20,W4281708620
5078730212,2022,last,False,3,W4297685754
5078744419,2022,middle,False,6,W3165168781
5078745193,2021,middle,False,5,W4226341954
5078767816,2021,first,True,5,W3131852756
5078773537,2021,last,False,6,W4200178498
5078778981,2021,middle,False,15,W3196321886
5078784976,2021,last,False,2,W3138801416
5078794661,2022,last,False,5,W4312724610
5078794731,2019,first,False,7,W3000100294
5078800069,2021,first,False,5,W3160157873
5078803267,2022,middle,False,7,W4385574297
5078808331,2020,first,False,7,W3042196038
5078812348,2020,first,True,1,W3117935238
5078813301,2022,first,False,4,W4214875575
5078838951,2022,last,False,4,W4312897837
5078840423,2022,middle,False,11,W4286267600
5078865608,2019,last,False,4,W2953958347
5078867617,2022,middle,False,8,W4307651724
5078867761,2021,middle,True,4,W3133361432
5078876809,2021,first,False,5,W3119518653
5078883262,2022,middle,False,5,W4286375281
5078886343,2022,last,True,2,W3162155171
5078910889,2021,middle,False,4,W3111216701
5078920845,2019,last,False,4,W2987432247
5078946433,2022,last,True,3,W4310603653
5078957171,2022,middle,False,5,W4312458691
5078959213,2020,middle,False,6,W3098903979
5078969904,2020,middle,False,6,W3116109762
5078974768,2021,middle,False,6,W4200346982
5078997618,2022,middle,False,4,W4296068408
5078998093,2022,middle,False,19,W4221066460
5078999372,2022,middle,False,7,W4378952359
5079013457,2022,middle,False,14,W4210700580
5079020868,2021,last,False,2,W3189699797
5079026336,2020,last,False,5,W3034669389
5079042022,2022,first,True,1,W4313194105
5079046603,2022,last,False,3,W4385573900
5079050234,2021,middle,False,8,W3172583326
5079050408,2020,middle,False,6,W3032423893
5079061237,2019,last,False,5,W2949849869
5079062342,2022,middle,False,12,W4285060468
5079066286,2021,first,False,2,W3169315457
5079066445,2021,middle,False,18,W3189296823
5079066886,2019,middle,False,3,W2990536557
5079082222,2022,last,False,8,W4285606429
5079106687,2022,middle,False,7,W4313050727
5079119503,2022,middle,False,6,W4312293024
5079130579,2022,middle,False,10,W4304689276
5079130645,2022,last,False,5,W4210576018
5079131136,2021,last,False,5,W3168690788
5079135719,2020,first,False,8,W3034417881
5079144156,2022,middle,False,6,W4293518656
5079152917,2020,middle,False,3,W3087105636
5079154791,2020,first,True,6,W3018413731
5079167910,2022,middle,False,7,W4221015778
5079179983,2021,middle,False,16,W3183988814
5079185955,2022,middle,True,3,W4284709634
5079191082,2022,middle,False,3,W4213045215
5079221585,2022,middle,False,9,W4294974978
5079222154,2021,first,False,3,W3173436762
5079230730,2022,middle,False,4,W4293182797
5079260216,2020,middle,False,6,W2998516864
5079264223,2022,middle,False,6,W4312868944
5079270249,2019,last,False,3,W2971314080
5079270380,2022,middle,False,8,W4226087293
5079301873,2022,middle,False,5,W4304086160
5079312541,2022,middle,False,5,W4297818301
5079315903,2019,middle,False,7,W2970476646
5079316675,2022,middle,False,5,W3170545223
5079320233,2022,middle,False,20,W4286717608
5079329106,2022,middle,False,6,W4312895349
5079332944,2022,last,False,3,W4323520641
5079336821,2019,first,False,4,W2963165489
5079346224,2022,middle,True,4,W4311169492
5079350138,2022,last,False,2,W4225397379
5079353328,2022,middle,False,8,W4306694238
5079357056,2019,middle,False,5,W2994071599
5079365943,2021,last,False,4,W4206478394
5079372832,2022,middle,False,5,W4206944021
5079372989,2022,last,True,2,W4225370732
5079376020,2020,last,False,2,W3150257417
5079405950,2021,middle,False,5,W4206065942
5079412089,2022,middle,False,5,W4313477296
5079430794,2021,last,False,4,W4206250065
5079433761,2021,middle,False,6,W4225688135
5079447763,2022,middle,False,12,W4296068592
5079455576,2019,first,False,3,W2988025470
5079457723,2022,middle,False,6,W4285307478
5079458476,2022,middle,False,9,W3206381016
5079461118,2022,middle,False,9,W4312466125
5079465565,2022,middle,False,11,W4285257396
5079475252,2021,last,False,7,W3194532951
5079503975,2021,middle,False,7,W3180940307
5079517520,2022,middle,False,11,W4294578455
5079518417,2020,last,False,7,W3039276721
5079518614,2022,middle,False,7,W4317600375
5079523076,2022,last,False,7,W4221154041
5079533791,2022,first,False,5,W4385573440
5079543720,2021,middle,False,4,W3123649662
5079543723,2020,last,False,4,W3041843014
5079544571,2021,middle,False,11,W3212947338
5079559561,2021,middle,False,5,W3213782110
5079572598,2021,middle,False,6,W3139508020
5079605672,2020,middle,False,6,W3046209160
5079607802,2020,middle,True,9,W3024368629
5079625677,2022,middle,False,4,W4210894209
5079627710,2019,first,False,7,W3013936901
5079637160,2022,middle,False,4,W4312897837
5079638413,2021,middle,False,16,W3183988814
5079642914,2021,last,False,6,W3176342638
5079643583,2022,middle,False,4,W4312924775
5079644404,2021,middle,False,11,W3160540087
5079648062,2021,first,False,3,W4205964182
5079648393,2021,middle,False,3,W3216626696
5079657818,2022,first,False,2,W4297035358
5079659239,2022,middle,True,6,W4281263016
5079659938,2022,middle,False,5,W4295934596
5079664374,2022,middle,False,6,W4318147471
5079677624,2021,middle,False,7,W3180940307
5079684936,2021,last,False,2,W3213002786
5079692192,2020,first,False,5,W3013642887
5079693142,2021,middle,False,4,W3198016157
5079699057,2021,middle,True,7,W4200200013
5079709359,2018,first,False,3,W2963190614
5079711114,2022,middle,False,14,W4404783489
5079726704,2022,last,False,6,W4310354215
5079733597,2020,middle,False,6,W3115787264
5079735717,2022,last,False,3,W4225287661
5079751395,2022,last,False,9,W4308555726
5079757419,2021,last,False,7,W3186218032
5079766012,2022,middle,False,7,W4297818243
5079791321,2020,last,False,2,W3058507927
5079798556,2021,middle,False,5,W3162948689
5079800756,2022,last,False,6,W3165168781
5079815444,2022,last,False,2,W4293051179
5079825375,2020,last,True,4,W2999215229
5079848178,2022,last,False,3,W4309440969
5079848894,2022,last,True,8,W4223412181
5079854850,2021,middle,False,7,W3169948074
5079872127,2021,last,False,3,W3174507191
5079873685,2022,first,False,4,W4289713454
5079873734,2021,first,False,4,W3093721400
5079887012,2020,middle,False,10,W3037991407
5079899832,2021,first,False,3,W3207011459
5079900418,2021,middle,False,3,W3125401821
5079910160,2022,last,False,6,W4297841875
5079916657,2020,last,False,3,W3092325673
5079932099,2020,last,False,4,W3014917413
5079939753,2021,middle,False,18,W4226194443
5079978766,2020,middle,False,6,W3118043957
5079988141,2021,middle,False,3,W3154987757
5079991004,2022,last,False,3,W4221086658
5079991821,2020,last,True,2,W3117864197
5080014791,2021,last,True,3,W3176997878
5080016463,2021,last,False,4,W3203393454
5080028094,2021,middle,False,6,W3158697642
5080030270,2020,last,False,8,W3107366692
5080030614,2020,last,False,3,W3042134271
5080042065,2020,last,False,5,W3137814514
5080063580,2019,last,False,3,W2971015282
5080069398,2020,middle,False,4,W3088999551
5080080797,2022,last,False,3,W4306967033
5080086968,2020,last,False,3,W3028795872
5080093489,2022,last,False,3,W4221096991
5080107395,2022,last,True,3,W4306732251
5080111149,2020,last,False,4,W3118017018
5080116611,2022,middle,False,3,W4294974793
5080122988,2021,last,False,4,W3205436659
5080125160,2019,last,False,5,W2970744242
5080137972,2022,middle,False,3,W4210768189
5080146945,2019,last,False,3,W2972573244
5080150537,2022,middle,False,4,W4293304858
5080153106,2022,middle,False,9,W4295925316
5080158470,2022,first,False,6,W4225377340
5080165465,2022,middle,True,3,W4312063084
5080168999,2022,last,False,5,W4295434409
5080183182,2021,last,False,8,W4211181447
5080185510,2022,first,False,2,W4312911846
5080190737,2021,last,True,2,W4200468156
5080208129,2022,middle,False,4,W4361020038
5080214850,2021,middle,False,5,W3185113268
5080219165,2022,first,False,3,W4280586606
5080221214,2019,middle,False,5,W2966387645
5080229193,2022,middle,False,19,W4221066460
5080237062,2022,middle,False,12,W4300861364
5080253648,2022,first,False,4,W4319780902
5080257498,2020,first,True,3,W2595186334
5080266755,2021,last,False,6,W3127117918
5080272127,2021,middle,False,5,W3113096756
5080285200,2020,middle,False,5,W3024507639
5080291510,2021,last,False,4,W3186778784
5080296321,2021,last,False,4,W3184202105
5080300851,2022,middle,False,14,W4385567119
5080312761,2021,last,False,9,W3122244192
5080326317,2020,first,False,2,W3023001428
5080337562,2022,middle,False,4,W4224050240
5080341760,2020,middle,False,4,W3011614468
5080342591,2021,first,False,3,W3217564845
5080346697,2022,middle,False,8,W4311524705
5080346989,2022,last,False,8,W4313065019
5080364797,2021,last,True,9,W3200523913
5080371739,2022,middle,False,5,W4361732502
5080433490,2022,middle,False,3,W4286436509
5080435987,2022,first,False,3,W4229449652
5080452338,2022,middle,False,6,W4322731678
5080453744,2020,last,False,6,W3109988957
5080454453,2022,middle,False,19,W4285211735
5080465274,2021,first,True,2,W3214366840
5080472445,2019,first,False,8,W2970156971
5080478930,2022,last,False,3,W4315777795
5080481315,2021,middle,False,5,W4210337481
5080482277,2021,last,False,4,W4200410707
5080485123,2020,middle,False,3,W3101026830
5080505347,2021,last,False,5,W3175338534
5080511731,2022,middle,False,6,W4294672645
5080516734,2021,middle,False,7,W3178751578
5080524660,2022,last,False,3,W4220851215
5080535716,2022,middle,False,5,W4312188752
5080541939,2021,last,False,3,W4200486127
5080542319,2021,last,False,5,W3157742604
5080544237,2020,middle,False,8,W3102749280
5080550833,2020,middle,False,6,W3097632072
5080560235,2022,middle,False,19,W4221066460
5080567273,2022,middle,False,4,W4319587062
5080569424,2021,last,False,5,W3168201070
5080591144,2019,middle,False,5,W2971107062
5080592381,2021,middle,False,6,W3184121905
5080606292,2021,middle,False,3,W3121250149
5080609952,2020,first,True,1,W3091738729
5080614281,2021,middle,False,6,W3171827422
5080614776,2019,middle,False,3,W2972573244
5080623810,2022,middle,False,19,W4225164540
5080634543,2021,last,False,3,W3217170394
5080641496,2022,middle,False,5,W4313339887
5080646275,2020,last,True,5,W3106652897
5080648360,2022,middle,False,5,W4308234197
5080649483,2022,middle,False,5,W4225264236
5080650089,2021,middle,False,4,W3165022283
5080653038,2019,first,False,3,W2971182981
5080654893,2019,last,False,2,W2949334784
5080660416,2020,last,False,6,W3021887096
5080664346,2022,middle,False,4,W4296425700
5080670840,2021,last,False,6,W4211021002
5080674767,2022,middle,False,3,W4226020328
5080683855,2021,first,True,9,W3160160137
5080699291,2020,first,False,4,W3093545390
5080703148,2022,last,False,5,W4312773760
5080724301,2019,first,False,2,W2985355867
5080735139,2021,first,False,3,W4214701599
5080738591,2019,last,False,5,W2962669974
5080755268,2021,middle,False,5,W3180728985
5080764714,2022,last,False,4,W4287888558
5080771635,2022,middle,False,3,W4205201623
5080786959,2020,last,False,2,W3037411214
5080796123,2020,middle,False,4,W3095525213
5080798381,2022,middle,False,6,W4385573652
5080804523,2020,middle,False,6,W3012716314
5080805670,2021,first,True,1,W4206434520
